date,AM_PM,levelcode,pressure_mb,height_m,tmpc,dwpc,drct,speed_kts,bearing,range_sm
1/27/19,AM,5,221,10694,-53.1,-86.1,M,M,M,M
1/27/19,AM,4,200,11340,-51.7,-84.7,240,90,59,39
1/27/19,AM,5,184,11881,-50.3,-84.3,M,M,M,M
1/27/19,AM,5,165,12588,-51.9,-84.9,M,M,M,M
1/27/19,AM,5,155,12993,-50.9,-84.9,M,M,M,M
1/27/19,AM,4,150,13210,-51.1,-85.1,M,M,M,M
1/27/19,AM,5,145,13430,-51.1,-85.1,M,M,M,M
1/27/19,AM,5,140,13657,-52.7,-85.7,M,M,M,M
1/27/19,AM,5,129,14182,-54.3,-87.3,M,M,M,M
1/27/19,AM,5,123,14486,-54.3,-87.3,M,M,M,M
1/27/19,AM,5,117,14807,-52.5,-85.5,M,M,M,M
1/27/19,AM,5,104,15565,-52.9,-85.9,M,M,M,M
1/27/19,AM,4,100,15820,-53.9,-86.9,M,M,M,M
1/27/19,AM,5,79.6,17279,-54.5,-87.5,M,M,M,M
1/27/19,AM,5,70.5,18048,-58.1,-89.1,M,M,M,M
1/27/19,AM,4,70,18100,-57.9,-89.9,M,M,M,M
1/27/19,AM,5,67.1,18366,-58.1,-90.1,M,M,M,M
1/27/19,AM,5,66.2,18451,-56.7,-88.7,M,M,M,M
1/27/19,AM,5,61.3,18935,-58.1,-90.1,M,M,M,M
1/27/19,AM,5,60,19070,-56.7,-88.7,M,M,M,M
1/27/19,AM,5,50.7,20120,-62.7,-92.7,M,M,M,M
1/27/19,AM,5,46.3,20680,-61.3,-92.3,M,M,M,M
1/27/19,AM,5,42.4,21224,-61.9,-91.9,M,M,M,M
1/27/19,AM,5,40.2,21551,-63.9,-93.9,M,M,M,M
1/27/19,PM,9,1007,94,-7.9,-11.7,115,3,0,0
1/27/19,PM,5,1006,102,-7.1,-11,M,M,M,M
1/27/19,PM,4,1000,150,-6.7,-10.7,155,10,314,0
1/27/19,PM,5,985,268,-5.3,-9.7,M,M,M,M
1/27/19,PM,6,980.5,304,M,M,170,24,338,0
1/27/19,PM,5,951,542,-6.5,-10,M,M,M,M
1/27/19,PM,6,942.9,609,M,M,170,37,347,0
1/27/19,PM,4,925,759,-7.3,-13.3,175,41,348,1
1/27/19,PM,5,923,776,-7.3,-13.3,M,M,M,M
1/27/19,PM,5,911,878,-7.7,-10.5,M,M,M,M
1/27/19,PM,6,906.8,914,M,M,180,45,351,1
1/27/19,PM,5,904,938,-7.7,-11.6,M,M,M,M
1/27/19,PM,5,873,1208,-9.5,-13.8,M,M,M,M
1/27/19,PM,6,871.7,1219,M,M,190,40,355,2
1/27/19,PM,5,858,1341,-9.3,-14,M,M,M,M
1/27/19,PM,4,850,1415,-9.7,-13.8,200,46,359,2
1/27/19,PM,5,830,1598,-10.7,-14.5,M,M,M,M
1/27/19,PM,5,814,1747,-11.3,-17.3,M,M,M,M
1/27/19,PM,5,806,1823,-10.9,-19.9,M,M,M,M
1/27/19,PM,6,805.5,1828,M,M,225,42,8,3
1/27/19,PM,5,788,1996,-11.7,-16.7,M,M,M,M
1/27/19,PM,5,776,2113,-11.5,-16.5,M,M,M,M
1/27/19,PM,6,774,2133,M,M,225,40,14,3
1/27/19,PM,6,743.5,2438,M,M,230,45,19,4
1/27/19,PM,5,736,2515,-14.5,-18.9,M,M,M,M
1/27/19,PM,6,714,2743,M,M,235,45,23,5
1/27/19,PM,5,712,2764,-16.7,-18.8,M,M,M,M
1/27/19,PM,4,700,2896,-17.1,-19.6,230,49,25,5
1/27/19,PM,5,684,3068,-18.3,-21.5,M,M,M,M
1/27/19,PM,5,673,3189,-18.9,-24.9,M,M,M,M
1/27/19,PM,6,631.3,3657,M,M,230,50,32,7
1/27/19,PM,5,610,3909,-25.5,-27.7,M,M,M,M
1/27/19,PM,6,580.2,4267,M,M,235,48,35,9
1/27/19,PM,5,557,4559,-30.9,-33.1,M,M,M,M
1/27/19,PM,5,543,4739,-31.9,-34,M,M,M,M
1/27/19,PM,6,532.6,4876,M,M,240,61,39,10
1/27/19,PM,5,528,4937,-31.5,-33.5,M,M,M,M
1/27/19,PM,4,500,5330,-34.3,-35.9,245,66,42,12
1/27/19,PM,5,499,5344,-34.3,-35.9,M,M,M,M
1/27/19,PM,5,462,5878,-37.1,-40.1,M,M,M,M
1/27/19,PM,6,447.6,6096,M,M,240,78,45,15
1/27/19,PM,5,438,6244,-39.5,-41.9,M,M,M,M
1/27/19,PM,6,428,6400,M,M,240,84,47,16
1/27/19,PM,5,406,6757,-43.5,-48.1,M,M,M,M
1/27/19,PM,4,400,6860,-44.3,-48.5,240,86,48,18
1/27/19,PM,5,393,6978,-44.9,-48.3,M,M,M,M
1/27/19,PM,6,373.5,7315,M,M,240,88,49,20
1/27/19,PM,5,364,7485,-48.7,-54.7,M,M,M,M
1/27/19,PM,6,356.6,7620,M,M,245,102,50,22
1/27/19,PM,5,335,8030,-47.7,-61.7,M,M,M,M
1/27/19,PM,6,324.9,8229,M,M,240,118,52,26
1/27/19,PM,4,300,8750,-51.9,-64.9,245,114,53,29
1/27/19,PM,6,282.2,9144,M,M,245,112,54,31
1/27/19,PM,5,281,9171,-54.1,-68.1,M,M,M,M
1/27/19,PM,5,268,9474,-54.1,-69.1,M,M,M,M
1/27/19,PM,4,250,9920,-54.9,-69.9,245,110,55,36
1/27/19,PM,5,244,10076,-55.7,-70.7,M,M,M,M
1/27/19,PM,5,239,10207,-53.9,-69.9,M,M,M,M
1/27/19,PM,5,235,10315,-54.7,-70.7,M,M,M,M
1/27/19,PM,5,233,10370,-53.9,-70.9,M,M,M,M
1/27/19,PM,5,226,10565,-53.9,-71.9,M,M,M,M
1/27/19,PM,4,200,11350,-55.5,-76.5,M,M,M,M
1/27/19,PM,5,197,11446,-54.3,-77.3,M,M,M,M
1/27/19,PM,5,181,11989,-52.7,-78.7,M,M,M,M
1/27/19,PM,5,169,12430,-53.3,-81.3,M,M,M,M
1/27/19,PM,5,161,12740,-54.7,-84.7,M,M,M,M
1/27/19,PM,4,150,13200,-54.5,-86.5,240,83,57,54
1/27/19,PM,5,141,13595,-54.1,-87.1,M,M,M,M
1/27/19,PM,5,135,13873,-55.1,-87.1,M,M,M,M
1/27/19,PM,5,125,14366,-52.9,-85.9,M,M,M,M
1/27/19,PM,5,114,14955,-55.1,-87.1,M,M,M,M
1/27/19,PM,5,107,15359,-54.5,-87.5,M,M,M,M
1/27/19,PM,4,100,15790,M,M,M,M,M,M
1/27/19,PM,5,82.5,17007,-57.7,-89.7,M,M,M,M
1/27/19,PM,5,73.9,17695,-60.3,-91.3,M,M,M,M
1/27/19,PM,4,70,18040,-60.1,-91.1,M,M,M,M
1/27/19,PM,5,65.9,18416,-59.9,-90.9,M,M,M,M
1/28/19,AM,9,1002,94,0.2,-2.7,320,2,0,0
1/28/19,AM,4,1000,109,0,-2.9,310,4,134,0
1/28/19,AM,6,975.7,304,M,M,280,26,115,0
1/28/19,AM,5,972,334,-2.7,-5.4,M,M,M,M
1/28/19,AM,5,939,607,-3.1,-5.4,M,M,M,M
1/28/19,AM,6,938.8,609,M,M,265,14,99,0
1/28/19,AM,4,925,727,-3.7,-5.6,255,11,96,0
1/28/19,AM,6,903.2,914,M,M,185,17,86,0
1/28/19,AM,5,887,1056,-5.3,-6.5,M,M,M,M
1/28/19,AM,6,868.8,1219,M,M,195,16,65,0
1/28/19,AM,4,850,1391,-7.7,-8,205,21,57,0
1/28/19,AM,5,839,1492,-8.3,-8.5,M,M,M,M
1/28/19,AM,6,835.5,1524,M,M,205,21,53,1
1/28/19,AM,6,803.1,1828,M,M,220,24,47,1
1/28/19,AM,5,778,2072,-11.9,-12.5,M,M,M,M
1/28/19,AM,6,771.8,2133,M,M,220,35,45,1
1/28/19,AM,6,741.3,2438,M,M,235,35,45,2
1/28/19,AM,6,712.1,2743,M,M,240,38,48,3
1/28/19,AM,4,700,2873,-18.5,-19.5,240,40,49,3
1/28/19,AM,5,688,3001,-19.7,-20.7,M,M,M,M
1/28/19,AM,5,675,3142,-20.7,-25.2,M,M,M,M
1/28/19,AM,5,665,3252,-20.7,-34.7,M,M,M,M
1/28/19,AM,5,660,3308,-20.7,-38.7,M,M,M,M
1/28/19,AM,5,646,3466,-21.5,-38.5,M,M,M,M
1/28/19,AM,5,638,3558,-21.3,-33.3,M,M,M,M
1/28/19,AM,5,631,3639,-21.7,-31.7,M,M,M,M
1/28/19,AM,6,629.4,3657,M,M,250,63,55,5
1/28/19,AM,6,603.7,3962,M,M,250,68,57,6
1/28/19,AM,5,598,4032,-23.5,-37.5,M,M,M,M
1/28/19,AM,5,590,4130,-23.1,-43.1,M,M,M,M
1/28/19,AM,5,587,4167,-22.9,-40.9,M,M,M,M
1/28/19,AM,6,579,4267,M,M,245,64,59,7
1/28/19,AM,5,577,4292,-23.3,-36.3,M,M,M,M
1/28/19,AM,5,565,4445,-24.1,-44.1,M,M,M,M
1/28/19,AM,5,560,4510,-24.3,-41.3,M,M,M,M
1/28/19,AM,5,538,4800,-26.3,-38.3,M,M,M,M
1/28/19,AM,6,532.3,4876,M,M,235,68,59,9
1/28/19,AM,5,528,4935,-27.7,-46.7,M,M,M,M
1/28/19,AM,5,521,5031,-28.1,-40.1,M,M,M,M
1/28/19,AM,5,503,5282,-29.7,-41.7,M,M,M,M
1/28/19,AM,4,500,5330,-29.9,-40.9,240,72,58,11
1/28/19,AM,5,496,5387,-30.1,-39.1,M,M,M,M
1/28/19,AM,5,476,5678,-31.9,-43.9,M,M,M,M
1/28/19,AM,6,448.4,6096,M,M,240,84,59,15
1/28/19,AM,5,448,6102,-35.3,-48.3,M,M,M,M
1/28/19,AM,5,422,6516,-37.3,-49.3,M,M,M,M
1/28/19,AM,5,419,6565,-37.7,-46.7,M,M,M,M
1/28/19,AM,5,415,6631,-38.1,-41.2,M,M,M,M
1/28/19,AM,5,412,6681,-38.5,-40.9,M,M,M,M
1/28/19,AM,5,403,6832,-39.7,-47.7,M,M,M,M
1/28/19,AM,4,400,6890,-40.1,-49.1,240,86,59,18
1/28/19,AM,5,396,6958,-40.7,-49.7,M,M,M,M
1/28/19,AM,5,394,6992,-40.9,-48.9,M,M,M,M
1/28/19,AM,5,391,7044,-41.3,-43.9,M,M,M,M
1/28/19,AM,5,386,7131,-41.9,-43.2,M,M,M,M
1/28/19,AM,6,375.6,7315,M,M,240,87,59,20
1/28/19,AM,5,374,7344,-43.3,-45.2,M,M,M,M
1/28/19,AM,5,366,7489,-44.3,-49.3,M,M,M,M
1/28/19,AM,5,361,7581,-44.3,-54.3,M,M,M,M
1/28/19,AM,6,358.9,7620,M,M,240,103,59,22
1/28/19,AM,5,355,7693,-43.9,-57.9,M,M,M,M
1/28/19,AM,5,349,7808,-42.1,-53.1,M,M,M,M
1/28/19,AM,5,344,7905,-41.7,-48.7,M,M,M,M
1/28/19,AM,5,336,8064,-42.7,-47.7,M,M,M,M
1/28/19,AM,5,331,8165,-41.5,-45.5,M,M,M,M
1/28/19,AM,5,327,8247,-42.1,-45.2,M,M,M,M
1/28/19,AM,5,325,8288,-41.1,-44.5,M,M,M,M
1/28/19,AM,5,320,8393,-41.1,-44.9,M,M,M,M
1/28/19,AM,6,313.4,8534,M,M,240,179,59,29
1/28/19,AM,5,302,8784,-42.7,-47.5,M,M,M,M
1/28/19,AM,4,300,8830,-43.3,-48.2,240,196,59,32
1/28/19,AM,6,286.2,9144,M,M,240,199,59,36
1/28/19,AM,5,282,9242,-46.7,-53.7,M,M,M,M
1/28/19,AM,6,260.8,9753,M,M,240,197,59,42
1/28/19,AM,5,256,9873,-52.9,-57.9,M,M,M,M
1/28/19,AM,4,250,10030,-53.1,-61.1,240,186,59,45
1/28/19,AM,5,244,10186,-53.7,-65.7,M,M,M,M
1/28/19,AM,5,232,10508,-54.9,-66.9,M,M,M,M
1/28/19,AM,5,227,10647,-54.3,-68.3,M,M,M,M
1/28/19,AM,6,226.3,10668,M,M,240,160,59,51
1/28/19,AM,5,218,10905,-54.7,-85.7,M,M,M,M
1/28/19,AM,5,211,11113,-54.5,-87.5,M,M,M,M
1/28/19,PM,9,1008,94,-10.3,-14.7,320,2,0,0
1/28/19,PM,5,1001,148,-10.1,-13.9,M,M,M,M
1/28/19,PM,4,1000,159,-10.1,-14.1,315,6,136,0
1/28/19,PM,5,989,244,-10.5,-18.5,M,M,M,M
1/28/19,PM,6,981.3,304,M,M,315,12,135,0
1/28/19,PM,5,957,495,-12.7,-19.7,M,M,M,M
1/28/19,PM,6,942.8,609,M,M,315,16,135,0
1/28/19,PM,4,925,755,-15.1,-18.5,310,22,134,0
1/28/19,PM,5,922,779,-15.3,-18.5,M,M,M,M
1/28/19,PM,5,911,869,-15.7,-17.7,M,M,M,M
1/28/19,PM,6,905.6,914,M,M,305,28,131,0
1/28/19,PM,5,898,977,-14.9,-19.9,M,M,M,M
1/28/19,PM,6,869.5,1219,M,M,310,21,130,1
1/28/19,PM,5,865,1258,-16.7,-21.5,M,M,M,M
1/28/19,PM,5,862,1284,-16.1,-22.1,M,M,M,M
1/28/19,PM,5,857,1328,-14.7,-35.7,M,M,M,M
1/28/19,PM,4,850,1393,-14.7,-48.7,305,20,129,1
1/28/19,PM,5,848,1411,-14.5,-51.5,M,M,M,M
1/28/19,PM,5,823,1638,-12.9,-58.9,M,M,M,M
1/28/19,PM,6,802.9,1828,M,M,270,29,122,1
1/28/19,PM,5,799,1865,-8.5,-55.5,M,M,M,M
1/28/19,PM,6,771.8,2133,M,M,270,29,115,2
1/28/19,PM,5,758,2272,-9.1,-56.1,M,M,M,M
1/28/19,PM,6,741.8,2438,M,M,275,27,111,2
1/28/19,PM,5,715,2721,-11.1,-28.1,M,M,M,M
1/28/19,PM,6,713,2743,M,M,290,31,110,3
1/28/19,PM,4,700,2887,-11.1,-30.1,275,33,109,3
1/28/19,PM,5,660,3337,-11.3,-30.3,M,M,M,M
1/28/19,PM,6,632.9,3657,M,M,280,48,105,5
1/28/19,PM,5,632,3668,-12.3,-37.3,M,M,M,M
1/28/19,PM,5,592,4163,-15.5,-38.5,M,M,M,M
1/28/19,PM,6,583.9,4267,M,M,275,65,103,7
1/28/19,PM,5,574,4395,-16.1,-39.1,M,M,M,M
1/28/19,PM,5,541,4836,-19.9,-40.9,M,M,M,M
1/28/19,PM,6,538.1,4876,M,M,270,65,100,9
1/28/19,PM,5,526,5044,-20.7,-49.7,M,M,M,M
1/28/19,PM,4,500,5420,-24.3,-50.3,265,62,98,11
1/28/19,PM,5,491,5552,-25.5,-49.5,M,M,M,M
1/28/19,PM,6,474.8,5791,M,M,260,63,96,12
1/28/19,PM,6,454.8,6096,M,M,260,65,95,13
1/28/19,PM,6,417.5,6705,M,M,265,65,93,15
1/28/19,PM,4,400,7010,-35.5,-62.5,M,M,M,M
1/28/19,PM,5,379,7382,-38.7,-62.7,M,M,M,M
1/28/19,PM,5,364,7658,-40.1,-63.1,M,M,M,M
1/28/19,PM,5,353,7867,-39.5,-62.5,M,M,M,M
1/28/19,PM,5,335,8223,-40.5,-66.5,M,M,M,M
1/28/19,PM,4,300,8960,-47.3,-66.3,M,M,M,M
1/28/19,PM,5,273,9576,-52.7,-66.7,M,M,M,M
1/28/19,PM,5,262,9839,-53.7,-66.7,M,M,M,M
1/28/19,PM,5,256,9988,-52.1,-70.1,M,M,M,M
1/28/19,PM,4,250,10150,-52.9,-76.9,M,M,M,M
1/28/19,PM,6,241.8,10363,M,M,230,138,78,35
1/28/19,PM,5,233,10601,-54.7,-79.7,M,M,M,M
1/28/19,PM,6,230.6,10668,M,M,230,142,76,37
1/28/19,PM,5,230,10684,-53.9,-75.9,M,M,M,M
1/28/19,PM,5,220,10968,-54.3,-76.3,M,M,M,M
1/28/19,PM,4,200,11570,-59.1,-81.1,240,118,73,43
1/28/19,PM,6,190.1,11887,M,M,240,107,72,45
1/28/19,PM,5,189,11922,-60.9,-80.9,M,M,M,M
1/28/19,PM,5,186,12022,-57.9,-80.9,M,M,M,M
1/28/19,PM,5,184,12090,-58.1,-83.1,M,M,M,M
1/28/19,PM,5,181,12194,-56.3,-84.3,M,M,M,M
1/28/19,PM,5,177,12335,-57.1,-89.1,M,M,M,M
1/28/19,PM,5,170,12590,-56.7,-88.7,M,M,M,M
1/28/19,PM,5,159,13011,-58.7,-89.7,M,M,M,M
1/28/19,PM,6,156.6,13106,M,M,245,112,71,52
1/28/19,PM,5,154,13211,-58.1,-90.1,M,M,M,M
1/28/19,PM,4,150,13380,-58.9,-89.9,245,98,71,54
1/28/19,PM,5,144,13635,-59.1,-90.1,M,M,M,M
1/28/19,PM,6,142.2,13716,M,M,240,88,70,55
1/28/19,PM,5,136,13994,-57.3,-89.3,M,M,M,M
1/28/19,PM,5,132,14182,-57.9,-89.9,M,M,M,M
1/28/19,PM,5,130,14278,-56.7,-88.7,M,M,M,M
1/28/19,PM,5,126,14476,-56.3,-88.3,M,M,M,M
1/28/19,PM,5,121,14731,-58.5,-89.5,M,M,M,M
1/28/19,PM,6,111.5,15240,M,M,245,82,69,63
1/28/19,PM,5,106,15553,-62.3,-92.3,M,M,M,M
1/28/19,PM,4,100,15920,-62.9,-92.9,250,74,69,66
1/28/19,PM,6,96.3,16154,M,M,260,67,69,66
1/28/19,PM,6,87.1,16764,M,M,255,79,70,69
1/28/19,PM,5,86,16845,-63.5,-93.5,M,M,M,M
1/28/19,PM,5,77.3,17501,-61.5,-91.5,M,M,M,M
1/28/19,PM,6,75.1,17678,M,M,245,59,70,72
1/28/19,PM,4,70,18120,-63.3,-93.3,250,61,70,74
1/28/19,PM,6,68.1,18288,M,M,255,59,70,74
1/28/19,PM,6,61.6,18897,M,M,235,57,69,76
1/28/19,PM,5,56.6,19414,-65.9,-94.9,M,M,M,M
1/28/19,PM,5,51.6,19976,-64.7,-94.7,M,M,M,M
1/28/19,PM,6,50.4,20116,M,M,245,44,69,80
1/28/19,PM,4,50,20170,-65.9,-94.9,240,46,69,80
1/28/19,PM,5,43.6,20994,-68.5,-97.5,M,M,M,M
1/28/19,PM,6,43.3,21031,M,M,250,61,69,82
1/28/19,PM,6,41.2,21336,M,M,250,55,69,83
1/28/19,PM,5,40.9,21379,-65.7,-94.7,M,M,M,M
1/28/19,PM,6,39.2,21640,M,M,255,47,69,84
1/28/19,PM,5,36.2,22117,-66.7,-95.7,M,M,M,M
1/28/19,PM,5,34.9,22339,-64.3,-94.3,M,M,M,M
1/28/19,PM,6,33.7,22555,M,M,235,62,69,87
1/28/19,PM,5,33.2,22644,-63.7,-93.7,M,M,M,M
1/29/19,AM,9,1007,94,-7.3,-16.3,0,0,0,0
1/29/19,AM,4,1000,150,-8.3,-17.3,15,3,186,0
1/29/19,AM,6,980.3,304,M,M,30,8,200,0
1/29/19,AM,5,980,306,-9.7,-20.7,M,M,M,M
1/29/19,AM,5,954,512,-11.5,-20.5,M,M,M,M
1/29/19,AM,6,942,609,M,M,60,6,217,0
1/29/19,AM,5,939,633,-11.7,-23.7,M,M,M,M
1/29/19,AM,4,925,750,-11.9,-21.9,145,5,229,0
1/29/19,AM,5,911,866,-11.9,-22.9,M,M,M,M
1/29/19,AM,6,905.3,914,M,M,140,15,255,0
1/29/19,AM,5,899,967,-11.5,-22.5,M,M,M,M
1/29/19,AM,5,894,1010,-10.5,-22.5,M,M,M,M
1/29/19,AM,5,888,1062,-9.3,-30.3,M,M,M,M
1/29/19,AM,5,880,1132,-8.9,-47.9,M,M,M,M
1/29/19,AM,6,870.2,1219,M,M,135,6,283,0
1/29/19,AM,5,865,1265,-8.3,-56.3,M,M,M,M
1/29/19,AM,5,857,1337,-5.9,-35.9,M,M,M,M
1/29/19,AM,5,851,1392,-5.7,-24.7,M,M,M,M
1/29/19,AM,4,850,1403,-5.7,-23.7,215,4,291,0
1/29/19,AM,5,839,1505,-5.3,-24.3,M,M,M,M
1/29/19,AM,5,825,1636,-6.1,-28.1,M,M,M,M
1/29/19,AM,5,817,1712,-6.1,-18.1,M,M,M,M
1/29/19,AM,5,809,1789,-5.9,-19.9,M,M,M,M
1/29/19,AM,6,805,1828,M,M,250,8,315,0
1/29/19,AM,5,778,2094,-6.3,-16.3,M,M,M,M
1/29/19,AM,6,774.1,2133,M,M,305,10,342,0
1/29/19,AM,6,744.2,2438,M,M,275,14,44,0
1/29/19,AM,5,733,2556,-9.1,-16.1,M,M,M,M
1/29/19,AM,6,715.4,2743,M,M,255,17,68,0
1/29/19,AM,5,713,2769,-9.5,-16.5,M,M,M,M
1/29/19,AM,4,700,2915,-8.9,-18.9,255,24,70,0
1/29/19,AM,5,690,3026,-9.1,-20.1,M,M,M,M
1/29/19,AM,6,688,3048,M,M,250,30,71,0
1/29/19,AM,5,672,3229,-10.3,-24.3,M,M,M,M
1/29/19,AM,6,635.3,3657,M,M,240,30,67,1
1/29/19,AM,5,626,3770,-13.9,-21.9,M,M,M,M
1/29/19,AM,5,615,3905,-12.7,-26.7,M,M,M,M
1/29/19,AM,6,610.4,3962,M,M,215,32,63,2
1/29/19,AM,5,605,4030,-13.1,-31.1,M,M,M,M
1/29/19,AM,6,586.2,4267,M,M,225,33,58,2
1/29/19,AM,6,540.4,4876,M,M,235,36,56,3
1/29/19,AM,5,527,5064,-20.3,-33.3,M,M,M,M
1/29/19,AM,4,500,5460,-22.7,-33.7,240,38,56,5
1/29/19,AM,6,498.2,5486,M,M,245,40,56,5
1/29/19,AM,5,478,5788,-24.9,-32.9,M,M,M,M
1/29/19,AM,5,466,5972,-25.7,-39.7,M,M,M,M
1/29/19,AM,6,458,6096,M,M,230,43,56,6
1/29/19,AM,5,452,6191,-27.9,-38.9,M,M,M,M
1/29/19,AM,5,448,6255,-28.5,-36.5,M,M,M,M
1/29/19,AM,5,445,6303,-28.3,-35.3,M,M,M,M
1/29/19,AM,5,438,6416,-28.7,-37.7,M,M,M,M
1/29/19,AM,4,400,7060,-33.9,-39.9,235,45,55,8
1/29/19,AM,5,394,7165,-34.7,-40.7,M,M,M,M
1/29/19,AM,5,374,7526,-36.7,-44.7,M,M,M,M
1/29/19,AM,6,368.9,7620,M,M,240,52,55,10
1/29/19,AM,5,341,8157,-41.5,-49.5,M,M,M,M
1/29/19,AM,5,320,8585,-44.1,-56.1,M,M,M,M
1/29/19,AM,4,300,9020,-48.1,-57.1,230,61,55,14
1/29/19,AM,6,294.4,9144,M,M,230,62,55,15
1/29/19,AM,5,293,9176,-49.5,-57.5,M,M,M,M
1/29/19,AM,5,273,9633,-53.1,-61.1,M,M,M,M
1/29/19,AM,5,254,10093,-56.1,-67.1,M,M,M,M
1/29/19,AM,4,250,10190,-57.1,-68.1,230,66,54,19
1/29/19,AM,6,243.2,10363,M,M,225,66,53,19
1/29/19,AM,5,235,10580,-57.9,-69.9,M,M,M,M
1/29/19,AM,5,227,10797,-59.3,-70.3,M,M,M,M
1/29/19,AM,5,221,10965,-57.1,-70.1,M,M,M,M
1/29/19,AM,5,212,11227,-58.1,-71.1,M,M,M,M
1/29/19,AM,6,210.3,11277,M,M,220,98,51,23
1/29/19,AM,5,205,11438,-57.1,-72.1,M,M,M,M
1/29/19,AM,4,200,11600,-57.5,-73.5,225,96,51,25
1/29/19,AM,5,199,11632,-57.7,-73.7,M,M,M,M
1/29/19,AM,5,197,11696,-55.1,-73.1,M,M,M,M
1/29/19,AM,5,196,11728,-54.5,-73.5,M,M,M,M
1/29/19,AM,5,188,11993,-55.5,-77.5,M,M,M,M
1/29/19,AM,5,186,12061,-54.1,-77.1,M,M,M,M
1/29/19,AM,5,182,12200,-54.1,-79.1,M,M,M,M
1/29/19,AM,5,176,12414,-55.3,-83.3,M,M,M,M
1/29/19,AM,5,171,12597,-55.3,-85.3,M,M,M,M
1/29/19,AM,6,165.6,12801,M,M,230,76,50,31
1/29/19,AM,5,163,12900,-57.3,-88.3,M,M,M,M
1/29/19,AM,5,155,13218,-56.7,-88.7,M,M,M,M
1/29/19,AM,5,151,13383,-57.3,-89.3,M,M,M,M
1/29/19,AM,4,150,13430,-57.3,-89.3,225,85,50,33
1/29/19,AM,5,147,13558,-56.5,-88.5,M,M,M,M
1/29/19,AM,5,139,13911,-57.5,-89.5,M,M,M,M
1/29/19,AM,6,136.6,14020,M,M,235,89,50,36
1/29/19,AM,5,131,14285,-56.9,-88.9,M,M,M,M
1/29/19,AM,5,124,14630,-58.9,-89.9,M,M,M,M
1/29/19,AM,6,118.1,14935,M,M,245,82,51,41
1/29/19,AM,5,115,15100,-60.5,-91.5,M,M,M,M
1/29/19,AM,6,112.4,15240,M,M,250,74,51,42
1/29/19,AM,5,111,15320,-60.1,-91.1,M,M,M,M
1/29/19,AM,5,109,15434,-58.5,-89.5,M,M,M,M
1/29/19,AM,6,107.1,15544,M,M,245,62,52,43
1/29/19,AM,5,107,15550,-59.3,-90.3,M,M,M,M
1/29/19,AM,4,100,15980,-59.7,-90.7,235,69,52,45
1/29/19,AM,5,92.6,16457,-61.9,-91.9,M,M,M,M
1/29/19,AM,6,88.1,16764,M,M,245,73,52,48
1/29/19,AM,5,85.9,16921,-61.5,-92.5,M,M,M,M
1/29/19,AM,5,81.9,17214,-63.3,-93.3,M,M,M,M
1/29/19,AM,6,79.8,17373,M,M,240,54,53,50
1/29/19,AM,6,75.9,17678,M,M,230,53,53,51
1/29/19,AM,5,75.1,17747,-61.9,-91.9,M,M,M,M
1/29/19,AM,5,71.1,18082,-64.7,-94.7,M,M,M,M
1/29/19,AM,4,70,18180,-64.3,-94.3,245,46,53,52
1/29/19,AM,6,68.8,18288,M,M,240,41,53,52
1/29/19,AM,6,65.4,18592,M,M,230,47,53,53
1/29/19,AM,5,62.3,18886,-67.1,-96.1,M,M,M,M
1/29/19,AM,6,59.1,19202,M,M,245,61,53,55
1/29/19,AM,4,50,20220,-66.1,-95.1,255,52,54,58
1/29/19,AM,5,48.7,20379,-65.7,-94.7,M,M,M,M
1/29/19,AM,5,43.7,21031,-68.1,-97.1,M,M,M,M
1/29/19,AM,6,41.5,21336,M,M,250,41,55,61
1/29/19,AM,5,40.2,21534,-65.9,-94.9,M,M,M,M
1/29/19,AM,5,37.9,21890,-66.7,-95.7,M,M,M,M
1/29/19,AM,6,37.6,21945,M,M,240,47,55,62
1/29/19,AM,5,36.8,22069,-64.5,-94.5,M,M,M,M
1/29/19,AM,6,34,22555,M,M,260,45,55,64
1/29/19,AM,5,31.3,23052,-66.1,-95.1,M,M,M,M
1/29/19,AM,4,30,23320,-65.7,-94.7,250,49,56,66
1/29/19,AM,5,27.6,23826,-64.9,-94.9,M,M,M,M
1/29/19,AM,6,26.5,24079,M,M,250,56,56,68
1/29/19,AM,5,26.2,24146,-60.1,-91.1,M,M,M,M
1/29/19,AM,5,25.7,24266,-59.9,-90.9,M,M,M,M
1/29/19,AM,6,25.2,24384,M,M,250,42,56,68
1/29/19,AM,5,24.1,24667,-59.3,-90.3,M,M,M,M
1/29/19,AM,6,24,24688,M,M,235,49,57,69
1/29/19,AM,6,21.8,25298,M,M,255,71,57,71
1/29/19,AM,5,21.6,25346,-62.3,-92.3,M,M,M,M
1/29/19,AM,5,21.1,25491,-60.5,-91.5,M,M,M,M
1/29/19,AM,5,20.6,25640,-61.3,-92.3,M,M,M,M
1/29/19,AM,4,20,25820,-58.9,-89.9,265,66,57,73
1/29/19,AM,5,19,26143,-56.3,-88.3,M,M,M,M
1/29/19,AM,6,17.9,26517,M,M,270,54,58,75
1/29/19,AM,5,17.6,26629,-55.1,-87.1,M,M,M,M
1/29/19,AM,5,17.2,26776,-52.9,-85.9,M,M,M,M
1/29/19,AM,5,15.8,27321,-53.5,-86.5,M,M,M,M
1/29/19,AM,6,15.5,27432,M,M,255,68,59,78
1/29/19,AM,5,15.3,27528,-51.1,-85.1,M,M,M,M
